,training_examples,noise,sigma,acc
3203,20,1.3333333333333333,1.0526320526315789,0.52
3204,20,1.3333333333333333,1.0526320526315789,0.54
3205,20,1.3333333333333333,1.0526320526315789,0.56
3206,20,1.3333333333333333,1.0526320526315789,0.4
3207,20,1.3333333333333333,1.0526320526315789,0.44
3208,20,1.3333333333333333,1.0526320526315789,0.44
3209,20,1.3333333333333333,1.0526320526315789,0.32
3210,5,1.5555555555555554,1.0526320526315789,0.56
3211,5,1.5555555555555554,1.0526320526315789,0.54
3212,5,1.5555555555555554,1.0526320526315789,0.42
3213,5,1.5555555555555554,1.0526320526315789,0.62
3214,5,1.5555555555555554,1.0526320526315789,0.48
3215,5,1.5555555555555554,1.0526320526315789,0.44
3216,5,1.5555555555555554,1.0526320526315789,0.52
3217,5,1.5555555555555554,1.0526320526315789,0.58
3218,5,1.5555555555555554,1.0526320526315789,0.56
3219,5,1.5555555555555554,1.0526320526315789,0.4
3220,10,1.5555555555555554,1.0526320526315789,0.64
3221,10,1.5555555555555554,1.0526320526315789,0.4
3222,10,1.5555555555555554,1.0526320526315789,0.58
3223,10,1.5555555555555554,1.0526320526315789,0.5
3224,10,1.5555555555555554,1.0526320526315789,0.48
3225,10,1.5555555555555554,1.0526320526315789,0.44
3226,10,1.5555555555555554,1.0526320526315789,0.38
3227,10,1.5555555555555554,1.0526320526315789,0.42
3228,10,1.5555555555555554,1.0526320526315789,0.5
3229,10,1.5555555555555554,1.0526320526315789,0.5
3230,20,1.5555555555555554,1.0526320526315789,0.46
3231,20,1.5555555555555554,1.0526320526315789,0.48
3232,20,1.5555555555555554,1.0526320526315789,0.46
3233,20,1.5555555555555554,1.0526320526315789,0.54
3234,20,1.5555555555555554,1.0526320526315789,0.38
3235,20,1.5555555555555554,1.0526320526315789,0.56
3236,20,1.5555555555555554,1.0526320526315789,0.32
3237,20,1.5555555555555554,1.0526320526315789,0.38
3238,20,1.5555555555555554,1.0526320526315789,0.52
3239,20,1.5555555555555554,1.0526320526315789,0.48
3240,5,1.7777777777777777,1.0526320526315789,0.52
3241,5,1.7777777777777777,1.0526320526315789,0.56
3242,5,1.7777777777777777,1.0526320526315789,0.42
3243,5,1.7777777777777777,1.0526320526315789,0.44
3244,5,1.7777777777777777,1.0526320526315789,0.46
3245,5,1.7777777777777777,1.0526320526315789,0.52
3246,5,1.7777777777777777,1.0526320526315789,0.48
3247,5,1.7777777777777777,1.0526320526315789,0.46
3248,5,1.7777777777777777,1.0526320526315789,0.56
3249,5,1.7777777777777777,1.0526320526315789,0.46
3250,10,1.7777777777777777,1.0526320526315789,0.62
3251,10,1.7777777777777777,1.0526320526315789,0.54
3252,10,1.7777777777777777,1.0526320526315789,0.4
3253,10,1.7777777777777777,1.0526320526315789,0.5
3254,10,1.7777777777777777,1.0526320526315789,0.44
3255,10,1.7777777777777777,1.0526320526315789,0.48
3256,10,1.7777777777777777,1.0526320526315789,0.38
3257,10,1.7777777777777777,1.0526320526315789,0.34
3258,10,1.7777777777777777,1.0526320526315789,0.54
3259,10,1.7777777777777777,1.0526320526315789,0.48
3260,20,1.7777777777777777,1.0526320526315789,0.48
3261,20,1.7777777777777777,1.0526320526315789,0.62
3262,20,1.7777777777777777,1.0526320526315789,0.44
3263,20,1.7777777777777777,1.0526320526315789,0.52
3264,20,1.7777777777777777,1.0526320526315789,0.46
3265,20,1.7777777777777777,1.0526320526315789,0.42
3266,20,1.7777777777777777,1.0526320526315789,0.44
3267,20,1.7777777777777777,1.0526320526315789,0.56
3268,20,1.7777777777777777,1.0526320526315789,0.5
3269,20,1.7777777777777777,1.0526320526315789,0.58
3270,5,2.0,1.0526320526315789,0.62
3271,5,2.0,1.0526320526315789,0.5
3272,5,2.0,1.0526320526315789,0.6
3273,5,2.0,1.0526320526315789,0.6
3274,5,2.0,1.0526320526315789,0.56
3275,5,2.0,1.0526320526315789,0.54
3276,5,2.0,1.0526320526315789,0.54
3277,5,2.0,1.0526320526315789,0.6
3278,5,2.0,1.0526320526315789,0.56
3279,5,2.0,1.0526320526315789,0.5
3280,10,2.0,1.0526320526315789,0.6
3281,10,2.0,1.0526320526315789,0.54
3282,10,2.0,1.0526320526315789,0.56
3283,10,2.0,1.0526320526315789,0.5
3284,10,2.0,1.0526320526315789,0.48
3285,10,2.0,1.0526320526315789,0.6
3286,10,2.0,1.0526320526315789,0.44
3287,10,2.0,1.0526320526315789,0.48
3288,10,2.0,1.0526320526315789,0.66
3289,10,2.0,1.0526320526315789,0.58
3290,20,2.0,1.0526320526315789,0.38
3291,20,2.0,1.0526320526315789,0.54
3292,20,2.0,1.0526320526315789,0.48
3293,20,2.0,1.0526320526315789,0.44
3294,20,2.0,1.0526320526315789,0.5
3295,20,2.0,1.0526320526315789,0.58
3296,20,2.0,1.0526320526315789,0.52
3297,20,2.0,1.0526320526315789,0.52
3298,20,2.0,1.0526320526315789,0.46
3299,20,2.0,1.0526320526315789,0.44
3300,5,0.0,1.1578951578947367,0.42
3301,5,0.0,1.1578951578947367,0.56
3302,5,0.0,1.1578951578947367,0.46
3303,5,0.0,1.1578951578947367,0.44
3304,5,0.0,1.1578951578947367,0.46
3305,5,0.0,1.1578951578947367,0.58
3306,5,0.0,1.1578951578947367,0.5
3307,5,0.0,1.1578951578947367,0.62
3308,5,0.0,1.1578951578947367,0.54
3309,5,0.0,1.1578951578947367,0.38
3310,10,0.0,1.1578951578947367,0.52
3311,10,0.0,1.1578951578947367,0.38
3312,10,0.0,1.1578951578947367,0.46
3313,10,0.0,1.1578951578947367,0.48
3314,10,0.0,1.1578951578947367,0.46
3315,10,0.0,1.1578951578947367,0.54
3316,10,0.0,1.1578951578947367,0.54
3317,10,0.0,1.1578951578947367,0.46
3318,10,0.0,1.1578951578947367,0.52
3319,10,0.0,1.1578951578947367,0.56
3320,20,0.0,1.1578951578947367,0.52
3321,20,0.0,1.1578951578947367,0.62
3322,20,0.0,1.1578951578947367,0.4
3323,20,0.0,1.1578951578947367,0.42
3324,20,0.0,1.1578951578947367,0.44
3325,20,0.0,1.1578951578947367,0.38
3326,20,0.0,1.1578951578947367,0.46
3327,20,0.0,1.1578951578947367,0.52
3328,20,0.0,1.1578951578947367,0.5
3329,20,0.0,1.1578951578947367,0.44
3330,5,0.2222222222222222,1.1578951578947367,0.56
3331,5,0.2222222222222222,1.1578951578947367,0.62
3332,5,0.2222222222222222,1.1578951578947367,0.52
3333,5,0.2222222222222222,1.1578951578947367,0.46
3334,5,0.2222222222222222,1.1578951578947367,0.52
3335,5,0.2222222222222222,1.1578951578947367,0.38
3336,5,0.2222222222222222,1.1578951578947367,0.46
3337,5,0.2222222222222222,1.1578951578947367,0.46
3338,5,0.2222222222222222,1.1578951578947367,0.54
3339,5,0.2222222222222222,1.1578951578947367,0.48
3340,10,0.2222222222222222,1.1578951578947367,0.5
3341,10,0.2222222222222222,1.1578951578947367,0.44
3342,10,0.2222222222222222,1.1578951578947367,0.48
3343,10,0.2222222222222222,1.1578951578947367,0.56
3344,10,0.2222222222222222,1.1578951578947367,0.46
3345,10,0.2222222222222222,1.1578951578947367,0.52
3346,10,0.2222222222222222,1.1578951578947367,0.54
3347,10,0.2222222222222222,1.1578951578947367,0.52
3348,10,0.2222222222222222,1.1578951578947367,0.5
3349,10,0.2222222222222222,1.1578951578947367,0.44
3350,20,0.2222222222222222,1.1578951578947367,0.44
3351,20,0.2222222222222222,1.1578951578947367,0.38
3352,20,0.2222222222222222,1.1578951578947367,0.52
3353,20,0.2222222222222222,1.1578951578947367,0.54
3354,20,0.2222222222222222,1.1578951578947367,0.54
3355,20,0.2222222222222222,1.1578951578947367,0.56
3356,20,0.2222222222222222,1.1578951578947367,0.42
3357,20,0.2222222222222222,1.1578951578947367,0.48
3358,20,0.2222222222222222,1.1578951578947367,0.48
3359,20,0.2222222222222222,1.1578951578947367,0.6
3360,5,0.4444444444444444,1.1578951578947367,0.36
3361,5,0.4444444444444444,1.1578951578947367,0.44
3362,5,0.4444444444444444,1.1578951578947367,0.56
3363,5,0.4444444444444444,1.1578951578947367,0.5
3364,5,0.4444444444444444,1.1578951578947367,0.5
3365,5,0.4444444444444444,1.1578951578947367,0.54
3366,5,0.4444444444444444,1.1578951578947367,0.52
3367,5,0.4444444444444444,1.1578951578947367,0.58
3368,5,0.4444444444444444,1.1578951578947367,0.58
3369,5,0.4444444444444444,1.1578951578947367,0.48
3370,10,0.4444444444444444,1.1578951578947367,0.56
3371,10,0.4444444444444444,1.1578951578947367,0.58
3372,10,0.4444444444444444,1.1578951578947367,0.42
3373,10,0.4444444444444444,1.1578951578947367,0.4
3374,10,0.4444444444444444,1.1578951578947367,0.5
3375,10,0.4444444444444444,1.1578951578947367,0.42
3376,10,0.4444444444444444,1.1578951578947367,0.52
3377,10,0.4444444444444444,1.1578951578947367,0.5
3378,10,0.4444444444444444,1.1578951578947367,0.66
3379,10,0.4444444444444444,1.1578951578947367,0.66
3380,20,0.4444444444444444,1.1578951578947367,0.52
3381,20,0.4444444444444444,1.1578951578947367,0.58
3382,20,0.4444444444444444,1.1578951578947367,0.52
3383,20,0.4444444444444444,1.1578951578947367,0.54
3384,20,0.4444444444444444,1.1578951578947367,0.54
3385,20,0.4444444444444444,1.1578951578947367,0.44
3386,20,0.4444444444444444,1.1578951578947367,0.52
3387,20,0.4444444444444444,1.1578951578947367,0.52
3388,20,0.4444444444444444,1.1578951578947367,0.54
3389,20,0.4444444444444444,1.1578951578947367,0.58
3390,5,0.6666666666666666,1.1578951578947367,0.56
3391,5,0.6666666666666666,1.1578951578947367,0.44
3392,5,0.6666666666666666,1.1578951578947367,0.44
3393,5,0.6666666666666666,1.1578951578947367,0.54
3394,5,0.6666666666666666,1.1578951578947367,0.54
3395,5,0.6666666666666666,1.1578951578947367,0.52
3396,5,0.6666666666666666,1.1578951578947367,0.42
3397,5,0.6666666666666666,1.1578951578947367,0.34
3398,5,0.6666666666666666,1.1578951578947367,0.58
3399,5,0.6666666666666666,1.1578951578947367,0.48
3400,10,0.6666666666666666,1.1578951578947367,0.5
3401,10,0.6666666666666666,1.1578951578947367,0.48
3402,10,0.6666666666666666,1.1578951578947367,0.54
3403,10,0.6666666666666666,1.1578951578947367,0.46
3404,10,0.6666666666666666,1.1578951578947367,0.48
3405,10,0.6666666666666666,1.1578951578947367,0.46
3406,10,0.6666666666666666,1.1578951578947367,0.52
3407,10,0.6666666666666666,1.1578951578947367,0.44
3408,10,0.6666666666666666,1.1578951578947367,0.34
3409,10,0.6666666666666666,1.1578951578947367,0.5
3410,20,0.6666666666666666,1.1578951578947367,0.38
3411,20,0.6666666666666666,1.1578951578947367,0.42
3412,20,0.6666666666666666,1.1578951578947367,0.52
3413,20,0.6666666666666666,1.1578951578947367,0.4
3414,20,0.6666666666666666,1.1578951578947367,0.44
3415,20,0.6666666666666666,1.1578951578947367,0.52
3416,20,0.6666666666666666,1.1578951578947367,0.64
3417,20,0.6666666666666666,1.1578951578947367,0.38
3418,20,0.6666666666666666,1.1578951578947367,0.52
3419,20,0.6666666666666666,1.1578951578947367,0.52
3420,5,0.8888888888888888,1.1578951578947367,0.42
3421,5,0.8888888888888888,1.1578951578947367,0.56
3422,5,0.8888888888888888,1.1578951578947367,0.48
3423,5,0.8888888888888888,1.1578951578947367,0.5
3424,5,0.8888888888888888,1.1578951578947367,0.46
3425,5,0.8888888888888888,1.1578951578947367,0.48
3426,5,0.8888888888888888,1.1578951578947367,0.58
3427,5,0.8888888888888888,1.1578951578947367,0.5
3428,5,0.8888888888888888,1.1578951578947367,0.54
3429,5,0.8888888888888888,1.1578951578947367,0.58
3430,10,0.8888888888888888,1.1578951578947367,0.58
3431,10,0.8888888888888888,1.1578951578947367,0.42
3432,10,0.8888888888888888,1.1578951578947367,0.6
3433,10,0.8888888888888888,1.1578951578947367,0.48
3434,10,0.8888888888888888,1.1578951578947367,0.6
3435,10,0.8888888888888888,1.1578951578947367,0.56
3436,10,0.8888888888888888,1.1578951578947367,0.56
3437,10,0.8888888888888888,1.1578951578947367,0.62
3438,10,0.8888888888888888,1.1578951578947367,0.48
3439,10,0.8888888888888888,1.1578951578947367,0.52
3440,20,0.8888888888888888,1.1578951578947367,0.54
3441,20,0.8888888888888888,1.1578951578947367,0.34
3442,20,0.8888888888888888,1.1578951578947367,0.34
3443,20,0.8888888888888888,1.1578951578947367,0.46
3444,20,0.8888888888888888,1.1578951578947367,0.44
3445,20,0.8888888888888888,1.1578951578947367,0.4
3446,20,0.8888888888888888,1.1578951578947367,0.48
3447,20,0.8888888888888888,1.1578951578947367,0.46
3448,20,0.8888888888888888,1.1578951578947367,0.5
3449,20,0.8888888888888888,1.1578951578947367,0.48
3450,5,1.1111111111111112,1.1578951578947367,0.56
3451,5,1.1111111111111112,1.1578951578947367,0.6
3452,5,1.1111111111111112,1.1578951578947367,0.3
3453,5,1.1111111111111112,1.1578951578947367,0.44
3454,5,1.1111111111111112,1.1578951578947367,0.46
3455,5,1.1111111111111112,1.1578951578947367,0.6
3456,5,1.1111111111111112,1.1578951578947367,0.54
3457,5,1.1111111111111112,1.1578951578947367,0.58
3458,5,1.1111111111111112,1.1578951578947367,0.46
3459,5,1.1111111111111112,1.1578951578947367,0.58
3460,10,1.1111111111111112,1.1578951578947367,0.42
3461,10,1.1111111111111112,1.1578951578947367,0.5
3462,10,1.1111111111111112,1.1578951578947367,0.48
3463,10,1.1111111111111112,1.1578951578947367,0.68
3464,10,1.1111111111111112,1.1578951578947367,0.52
3465,10,1.1111111111111112,1.1578951578947367,0.6
3466,10,1.1111111111111112,1.1578951578947367,0.56
3467,10,1.1111111111111112,1.1578951578947367,0.52
3468,10,1.1111111111111112,1.1578951578947367,0.44
3469,10,1.1111111111111112,1.1578951578947367,0.52
3470,20,1.1111111111111112,1.1578951578947367,0.54
3471,20,1.1111111111111112,1.1578951578947367,0.52
3472,20,1.1111111111111112,1.1578951578947367,0.34
3473,20,1.1111111111111112,1.1578951578947367,0.48
3474,20,1.1111111111111112,1.1578951578947367,0.52
3475,20,1.1111111111111112,1.1578951578947367,0.44
3476,20,1.1111111111111112,1.1578951578947367,0.54
3477,20,1.1111111111111112,1.1578951578947367,0.5
3478,20,1.1111111111111112,1.1578951578947367,0.48
3479,20,1.1111111111111112,1.1578951578947367,0.48
3480,5,1.3333333333333333,1.1578951578947367,0.46
3481,5,1.3333333333333333,1.1578951578947367,0.48
3482,5,1.3333333333333333,1.1578951578947367,0.4
3483,5,1.3333333333333333,1.1578951578947367,0.36
3484,5,1.3333333333333333,1.1578951578947367,0.54
3485,5,1.3333333333333333,1.1578951578947367,0.56
3486,5,1.3333333333333333,1.1578951578947367,0.4
3487,5,1.3333333333333333,1.1578951578947367,0.52
3488,5,1.3333333333333333,1.1578951578947367,0.58
3489,5,1.3333333333333333,1.1578951578947367,0.52
3490,10,1.3333333333333333,1.1578951578947367,0.48
3491,10,1.3333333333333333,1.1578951578947367,0.44
3492,10,1.3333333333333333,1.1578951578947367,0.34
3493,10,1.3333333333333333,1.1578951578947367,0.48
3494,10,1.3333333333333333,1.1578951578947367,0.5
3495,10,1.3333333333333333,1.1578951578947367,0.54
3496,10,1.3333333333333333,1.1578951578947367,0.5
3497,10,1.3333333333333333,1.1578951578947367,0.28
3498,10,1.3333333333333333,1.1578951578947367,0.44
3499,10,1.3333333333333333,1.1578951578947367,0.52
3500,20,1.3333333333333333,1.1578951578947367,0.5
3501,20,1.3333333333333333,1.1578951578947367,0.52
3502,20,1.3333333333333333,1.1578951578947367,0.38
3503,20,1.3333333333333333,1.1578951578947367,0.48
3504,20,1.3333333333333333,1.1578951578947367,0.56
3505,20,1.3333333333333333,1.1578951578947367,0.54
3506,20,1.3333333333333333,1.1578951578947367,0.54
3507,20,1.3333333333333333,1.1578951578947367,0.54
3508,20,1.3333333333333333,1.1578951578947367,0.54
3509,20,1.3333333333333333,1.1578951578947367,0.5
3510,5,1.5555555555555554,1.1578951578947367,0.64
3511,5,1.5555555555555554,1.1578951578947367,0.56
3512,5,1.5555555555555554,1.1578951578947367,0.62
3513,5,1.5555555555555554,1.1578951578947367,0.46
3514,5,1.5555555555555554,1.1578951578947367,0.42
3515,5,1.5555555555555554,1.1578951578947367,0.38
3516,5,1.5555555555555554,1.1578951578947367,0.52
3517,5,1.5555555555555554,1.1578951578947367,0.54
3518,5,1.5555555555555554,1.1578951578947367,0.58
3519,5,1.5555555555555554,1.1578951578947367,0.6
3520,10,1.5555555555555554,1.1578951578947367,0.56
3521,10,1.5555555555555554,1.1578951578947367,0.48
3522,10,1.5555555555555554,1.1578951578947367,0.5
3523,10,1.5555555555555554,1.1578951578947367,0.52
3524,10,1.5555555555555554,1.1578951578947367,0.58
3525,10,1.5555555555555554,1.1578951578947367,0.46
3526,10,1.5555555555555554,1.1578951578947367,0.48
3527,10,1.5555555555555554,1.1578951578947367,0.5
3528,10,1.5555555555555554,1.1578951578947367,0.54
3529,10,1.5555555555555554,1.1578951578947367,0.56
3530,20,1.5555555555555554,1.1578951578947367,0.38
3531,20,1.5555555555555554,1.1578951578947367,0.54
3532,20,1.5555555555555554,1.1578951578947367,0.46
3533,20,1.5555555555555554,1.1578951578947367,0.5
3534,20,1.5555555555555554,1.1578951578947367,0.38
3535,20,1.5555555555555554,1.1578951578947367,0.6
3536,20,1.5555555555555554,1.1578951578947367,0.44
3537,20,1.5555555555555554,1.1578951578947367,0.48
3538,20,1.5555555555555554,1.1578951578947367,0.44
3539,20,1.5555555555555554,1.1578951578947367,0.52
3540,5,1.7777777777777777,1.1578951578947367,0.46
3541,5,1.7777777777777777,1.1578951578947367,0.62
3542,5,1.7777777777777777,1.1578951578947367,0.42
3543,5,1.7777777777777777,1.1578951578947367,0.4
3544,5,1.7777777777777777,1.1578951578947367,0.54
3545,5,1.7777777777777777,1.1578951578947367,0.34
3546,5,1.7777777777777777,1.1578951578947367,0.52
3547,5,1.7777777777777777,1.1578951578947367,0.68
3548,5,1.7777777777777777,1.1578951578947367,0.48
3549,5,1.7777777777777777,1.1578951578947367,0.48
3550,10,1.7777777777777777,1.1578951578947367,0.46
3551,10,1.7777777777777777,1.1578951578947367,0.42
3552,10,1.7777777777777777,1.1578951578947367,0.54
3553,10,1.7777777777777777,1.1578951578947367,0.46
3554,10,1.7777777777777777,1.1578951578947367,0.5
3555,10,1.7777777777777777,1.1578951578947367,0.38
3556,10,1.7777777777777777,1.1578951578947367,0.44
3557,10,1.7777777777777777,1.1578951578947367,0.36
3558,10,1.7777777777777777,1.1578951578947367,0.58
3559,10,1.7777777777777777,1.1578951578947367,0.42
3560,20,1.7777777777777777,1.1578951578947367,0.46
3561,20,1.7777777777777777,1.1578951578947367,0.62
3562,20,1.7777777777777777,1.1578951578947367,0.44
3563,20,1.7777777777777777,1.1578951578947367,0.54
3564,20,1.7777777777777777,1.1578951578947367,0.46
3565,20,1.7777777777777777,1.1578951578947367,0.5
3566,20,1.7777777777777777,1.1578951578947367,0.54
3567,20,1.7777777777777777,1.1578951578947367,0.56
3568,20,1.7777777777777777,1.1578951578947367,0.56
3569,20,1.7777777777777777,1.1578951578947367,0.62
3570,5,2.0,1.1578951578947367,0.6
3571,5,2.0,1.1578951578947367,0.54
3572,5,2.0,1.1578951578947367,0.54
3573,5,2.0,1.1578951578947367,0.6
3574,5,2.0,1.1578951578947367,0.48
3575,5,2.0,1.1578951578947367,0.4
3576,5,2.0,1.1578951578947367,0.6
3577,5,2.0,1.1578951578947367,0.48
3578,5,2.0,1.1578951578947367,0.44
3579,5,2.0,1.1578951578947367,0.38
3580,10,2.0,1.1578951578947367,0.52
3581,10,2.0,1.1578951578947367,0.36
3582,10,2.0,1.1578951578947367,0.42
3583,10,2.0,1.1578951578947367,0.58
3584,10,2.0,1.1578951578947367,0.52
3585,10,2.0,1.1578951578947367,0.56
3586,10,2.0,1.1578951578947367,0.48
3587,10,2.0,1.1578951578947367,0.4
3588,10,2.0,1.1578951578947367,0.44
3589,10,2.0,1.1578951578947367,0.6
3590,20,2.0,1.1578951578947367,0.6
3591,20,2.0,1.1578951578947367,0.52
3592,20,2.0,1.1578951578947367,0.46
3593,20,2.0,1.1578951578947367,0.38
3594,20,2.0,1.1578951578947367,0.52
3595,20,2.0,1.1578951578947367,0.54
3596,20,2.0,1.1578951578947367,0.44
3597,20,2.0,1.1578951578947367,0.5
3598,20,2.0,1.1578951578947367,0.52
3599,20,2.0,1.1578951578947367,0.56
3600,5,0.0,1.2631582631578946,0.46
3601,5,0.0,1.2631582631578946,0.38
3602,5,0.0,1.2631582631578946,0.46
3603,5,0.0,1.2631582631578946,0.52
3604,5,0.0,1.2631582631578946,0.56
3605,5,0.0,1.2631582631578946,0.52
3606,5,0.0,1.2631582631578946,0.48
3607,5,0.0,1.2631582631578946,0.48
3608,5,0.0,1.2631582631578946,0.46
3609,5,0.0,1.2631582631578946,0.54
3610,10,0.0,1.2631582631578946,0.46
3611,10,0.0,1.2631582631578946,0.42
3612,10,0.0,1.2631582631578946,0.66
3613,10,0.0,1.2631582631578946,0.56
3614,10,0.0,1.2631582631578946,0.66
3615,10,0.0,1.2631582631578946,0.54
3616,10,0.0,1.2631582631578946,0.46
